r,φ,x,y,timestamp,J_t_ABS_Schw,J_r_ABS_Schw,J_φ_ABS_Schw,J_t_SCATT_Schw,J_r_SCATT_Schw,J_φ_SCATT_Schw,J_X_TOTAL_Schw,J_Y_TOTAL_Schw,n
16,0.16534698176788387,15.781780854443557,2.6335134444917427,2024-09-10T12:48:48.245,-7.17700574046952,-7.7113488582469865,1.2684995832484562,-19.482407124500487,-8.359864385460888,37.73108306172289,-16.253217862737333,-0.24100481104639426,1.0535341978836805
17,0.16534698176788387,16.76814215784628,2.7981080347724765,2024-09-10T12:48:49.502,-6.77159813216626,-7.224232808890463,1.1320411580098744,-19.865518537570747,-8.643415628754294,40.00811649674916,-16.04955482978968,-0.22472559175159557,1.0497210896871432
18,0.16534698176788387,17.754503461249,2.9627026250532107,2024-09-10T12:48:50.783,-6.408889674473073,-6.794030021876798,1.0160592787566947,-20.209106347801598,-8.89555612444015,42.268656704227446,-15.871402312943658,-0.21051162151660163,1.0464039625591268
19,0.16534698176788387,18.740864764651725,3.1272972153339444,2024-09-10T12:48:52.077,-6.082579280947655,-6.41143709917372,0.916734216303359,-20.51886684748729,-9.121076453350794,44.51582348067627,-15.714246798027483,-0.19799313437023436,1.043492871317187
20,0.16534698176788387,19.727226068054446,3.2918918056146786,2024-09-10T12:48:53.393,-5.78752583278654,-6.069054568458648,0.8310778373968761,-20.79947735734632,-9.323868910400225,46.75206125747872,-15.574580429965215,-0.18688357834473956,1.0409182681011004
21,0.16534698176788387,20.71358737145717,3.4564863958954124,2024-09-10T12:48:54.717,-5.519498227256349,-5.760927100103014,0.7567307347961361,-21.05480799667249,-9.507122155565236,48.97929985254415,-15.449635896462341,-0.17695755180341655,1.038625548494503
22,0.16534698176788387,21.69994867485989,3.621080986176146,2024-09-10T12:48:56.032,-5.274985937295456,-5.482210067226127,0.6918132050153517,-21.28808455261827,-9.673468908089967,51.19907537955648,-15.337200701949692,-0.16803529414104457,1.036571259346949
23,0.16534698176788387,22.686309978262614,3.7856755764568804,2024-09-10T12:48:57.348,-5.051054099525206,-5.228923919025587,0.6348148707260135,-21.502014412972947,-9.825099135615488,53.412619859183,-15.235484730982318,-0.15997170606986488,1.034720392406445
24,0.16534698176788387,23.672671281665338,3.950270166737614,2024-09-10T12:48:58.660,-4.8452316592951385,-4.997770594903432,0.5845122465339778,-21.698884985018285,-9.963847389932917,55.62092882222237,-15.143023997547623,-0.1526483775300238,1.0330444391378661
25,0.16534698176788387,24.659032585068058,4.114864757018348,2024-09-10T12:48:59.958,-4.6554242570580096,-4.7859945606181835,0.5399066309183196,-21.880640854287883,-10.091260748381014,57.82481260972452,-15.058609619650065,-0.14596772036922,1.0315199517526996
26,0.16534698176788387,25.64539388847078,4.279459347299082,2024-09-10T12:49:01.253,-4.4798457984865525,-4.591276328643925,0.5001769050878151,-22.0489448068755,-10.208652008405892,60.024934889700575,-14.981234527013143,-0.1398485962631324,1.0301274697301048
27,0.16534698176788387,26.631755191873502,4.444053937579816,2024-09-10T12:49:02.550,-4.316964257790044,-4.411649985182279,0.4646433532301018,-22.20522660530183,-10.317141743136327,62.22184349670647,-14.910053044439868,-0.13422296299949155,1.0288507142117438
28,0.16534698176788387,27.618116495276226,4.60864852786055,2024-09-10T12:49:03.854,-4.165458416960571,-4.245438662639672,0.43273970028771874,-22.3507218963132,-10.417691736256614,64.41599229137168,-14.84434978623343,-0.12903337554977368,1.0276759597654868
5,0.4960409453036516,4.397368756032446,2.379736965185368,2024-09-10T12:49:05.157,-18.143218764247738,-25.67125420181643,19.43780297251358,-10.583718766079528,0.07717700479743267,30.281470177262463,-27.24207076899758,-3.436075186252081,1.2999140164254874
6,0.4960409453036516,5.276842507238935,2.855684358222441,2024-09-10T12:49:06.757,-15.590690285875533,-20.417712382662863,15.706130387132406,-12.53875138985466,-1.592340704128777,39.07023219510625,-23.702375114339606,-2.4465652076580415,1.2218779578836798
7,0.4960409453036516,6.156316258445424,3.331631751259515,2024-09-10T12:49:08.203,-13.543272059461957,-16.883600640179438,12.549337352988918,-14.210358197386888,-3.0107766767206323,47.6043332659366,-21.586580177195447,-1.9110235417793362,1.1749794010983516
8,0.4960409453036516,7.035790009651913,3.8075791442965885,2024-09-10T12:49:09.651,-11.92310441100772,-14.351280502060167,10.106586550167036,-15.57930480555952,-4.144843627027763,55.68828044061206,-20.18121759802511,-1.5700747502154515,1.1440268461183154
9,0.4960409453036516,7.9152637608584016,4.283526537333662,2024-09-10T12:49:11.021,-10.629342980172597,-12.457072482060038,8.249983319870585,-16.695054095275516,-5.045699169271977,63.35654866169855,-19.179999598602414,-1.3330579502948865,1.1221515412540435
10,0.4960409453036516,8.794737512064891,4.759473930370736,2024-09-10T12:49:12.366,-9.580255770083404,-10.992290769635073,6.832095844617243,-17.61217681033928,-5.768199247146687,70.69806380656918,-18.430438763890994,-1.1585374955044854,1.1059047503017456
11,0.4960409453036516,9.67421126327138,5.2354213234078095,2024-09-10T12:49:13.750,-8.715771744822792,-9.828756643256982,5.735702933387303,-18.375351411641763,-6.355914723753287,77.79468758392208,-17.84818196701442,-1.0246170635629408,1.0933798114714361
12,0.4960409453036516,10.55368501447787,5.711368716444882,2024-09-10T12:49:15.127,-7.992619078567005,-8.88382859039736,4.8754586566797595,-19.018546052830324,-6.841079553040257,84.70966217491387,-17.3827943451789,-0.9185821807792287,1.083440221817996
13,0.4960409453036516,11.433158765684357,6.187316109481956,2024-09-10T12:49:16.474,-7.379479680226519,-8.10210247918441,4.1905833623434825,-19.567148497198684,-7.24718846833641,91.48936565374463,-17.002269434139578,-0.8325316517151151,1.0753675247393826
14,0.4960409453036516,12.312632516890847,6.66326350251903,2024-09-10T12:49:17.779,-6.853381207314493,-7.445190623391491,3.637763503439704,-20.04018298457811,-7.59144235062937,98.16736051856117,-16.685315676897833,-0.7612938129211742,1.0686857416103763
15,0.4960409453036516,13.192106268097335,7.139210895556103,2024-09-10T12:49:19.094,-6.397199762308883,-6.885731657938376,3.1858361036310447,-20.45204922853111,-7.886581846434824,104.76798362351529,-16.417217909524673,-0.7013407153659488,1.0630672921027584
16,0.4960409453036516,14.071580019303825,7.615158288593177,2024-09-10T12:49:20.279,-5.997960403748419,-6.4037380223837985,2.8120874156960345,-20.813785108970045,-8.142178248624646,111.30903016601738,-16.18747957281767,-0.6501829678053745,1.0582794803723135
17,0.4960409453036516,14.951053770510315,8.09110568163025,2024-09-10T12:49:21.590,-5.645676838011194,-5.9842914070139095,2.4997284762010232,-21.13396412769905,-8.365527555351424,117.80365566299953,-15.988411585764869,-0.606013717942453,1.0541525557173803
18,0.4960409453036516,15.830527521716803,8.567053074667324,2024-09-10T12:49:22.920,-5.332550225354709,-5.616044364180611,2.2361753753283766,-21.419331736185374,-8.562270412809886,124.26170319557839,-15.814252101069748,-0.5674895231888488,1.0505598295948435
19,0.4960409453036516,16.710001272923293,9.043000467704397,2024-09-10T12:49:24.251,-5.052407908520105,-5.290219756084778,2.011868432274227,-21.675260402644597,-8.736826657837629,130.69062263413105,-15.660598321293614,-0.5335910352102395,1.047404883912034
20,0.4960409453036516,17.589475024129783,9.518947860741472,2024-09-10T12:49:25.638,-4.800304120755895,-4.999926529774426,1.819453190207236,-21.90607766348943,-8.892702436075542,137.09612125951705,-15.524027786295688,-0.5035304706124615,1.0446130635159125
21,0.4960409453036516,18.46894877533627,9.994895253778544,2024-09-10T12:49:27.029,-4.572231587462471,-4.7396817354244645,1.6532043079190417,-22.11530602471862,-9.032711303889503,143.48261653571117,-15.401839863033764,-0.4766895728586391,1.042125680076877
22,0.4960409453036516,19.34842252654276,10.470842646815619,2024-09-10T12:49:28.412,-4.36491013322968,-4.5050701191999805,1.508615412004565,-22.305840642297653,-9.159134968242718,149.85356457634202,-15.291874931410835,-0.4525762336039545,1.0398959796830387
23,0.4960409453036516,20.22789627774925,10.946790039852692,2024-09-10T12:49:29.796,-4.175629582540459,-4.292497447958668,1.382103166805662,-22.480082187406136,-9.27384187604045,156.2116951902622,-15.192385313107032,-0.4307938774454767,1.0378862618147877
24,0.4960409453036516,21.10737002895574,11.422737432889765,2024-09-10T12:49:31.161,-4.00213148634961,-4.0990089115723745,1.27079108471337,-22.640037698029644,-9.37837582239067,162.55918322911336,-15.10194149076474,-0.4110193761771992,1.0360657988017103
25,0.4960409453036516,21.98684378016223,11.89868482592684,2024-09-10T12:49:32.530,-3.8425189973533533,-3.922153498282809,1.172349695836193,-22.787397858545678,-9.474022888726054,168.8977772773564,-15.019362841561481,-0.3929867265705669,1.0344093022433565
26,0.4960409453036516,22.866317531368715,12.374632218963912,2024-09-10T12:49:33.892,-3.6951874189714187,-3.7598813649667804,1.084877042346062,-22.92359669265781,-9.56186266208339,175.2288924892379,-14.943665690740023,-0.37647502194717664,1.0328957686325513
27,0.4960409453036516,23.745791282575205,12.850579612000987,2024-09-10T12:49:35.255,-3.558770123792492,-3.610465233870834,1.006808366813197,-23.049858563412105,-9.642807785623662,181.55368457670878,-14.874023911849402,-0.36129920390569126,1.0315076195029165
28,0.4960409453036516,24.625265033781695,13.32652700503806,2024-09-10T12:49:36.624,-3.432096029236391,-3.4724395202109677,0.9368471747873082,-23.167234914399927,-9.717634822362397,187.873101264933,-14.809738544303647,-0.3473031537635336,1.0302300251246959
5,0.8267349088394189,3.3864078581287065,3.6786195533656567,2024-09-10T12:49:37.986,-16.09235247729224,-22.173648897677417,26.15236139971124,-13.244227190877986,0.028251862697054042,52.857237554950814,-26.624519532855476,-5.590549039278313,1.3050236246055689
6,0.8267349088394189,4.063689429754448,4.414343464038788,2024-09-10T12:49:39.555,-13.100634851676965,-16.854027120758282,19.3596615523693,-15.736285214175767,-1.7994583617795692,68.77161064315844,-23.440376002626497,-3.7755341965700584,1.236689641959378
7,0.8267349088394189,4.740971001380189,5.150067374711919,2024-09-10T12:49:40.999,-10.946028637537314,-13.45864271094823,14.510773317169553,-17.46916703049287,-3.177170725526035,82.35789683993463,-21.448357988055108,-2.866884980811605,1.190659733249304
8,0.8267349088394189,5.4182525730059306,5.885791285385051,2024-09-10T12:49:42.466,-9.37789360131688,-11.151847188697861,11.167203067147987,-18.72070031686722,-4.165259312461324,94.57574185604328,-20.09869558448693,-2.3169430044905326,1.158765874867193
9,0.8267349088394189,6.095534144631672,6.621515196058183,2024-09-10T12:49:43.881,-8.200694964089642,-9.501154789672228,8.82275158775521,-19.658808812256186,-4.885323826898083,105.95807221400125,-19.126696465114406,-1.9468166711595014,1.1356305832897058
10,0.8267349088394189,6.772815716257413,7.357239106731313,2024-09-10T12:49:45.226,-7.288720003692095,-8.268747951644187,7.133088584342945,-20.386108009797844,-5.425344197904731,116.81735905183427,-18.394087059491568,-1.6801356315099323,1.1181725908254034
11,0.8267349088394189,7.450097287883154,8.092963017404445,2024-09-10T12:49:46.608,-6.562518085987383,-7.316467321375651,5.8812581148113106,-20.966320551794965,-5.842142929945219,127.3390431165038,-17.822389777148437,-1.4785901030890027,1.104570514286436
12,0.8267349088394189,8.127378859508896,8.828686928077577,2024-09-10T12:49:48.038,-5.970726378258079,-6.559812947442516,4.930339643999551,-21.440287165940568,-6.172189545888254,137.63597960913705,-17.363938152891905,-1.3207769347049112,1.0936946088973754
13,0.8267349088394189,8.804660431134637,9.564410838750709,2024-09-10T12:49:49.460,-5.47907263624995,-5.94467852554832,4.19198923206287,-21.835122433535652,-6.439378626306955,147.77896866366956,-16.988160417972317,-1.1937754804478313,1.084811849981903
14,0.8267349088394189,9.481942002760379,10.300134749423838,2024-09-10T12:49:50.873,-5.06395132656712,-5.435009277418663,3.607647086162626,-22.169444814325843,-6.659800672460957,157.81379384192567,-16.674564304662336,-1.0893146461832046,1.0774277028307606
15,0.8267349088394189,10.15922357438612,11.03585866009697,2024-09-10T12:49:52.274,-4.708622769760514,-5.005938190252541,3.137443015056346,-22.456434215945904,-6.844596270789236,167.77091107352692,-16.408906113496762,-1.0018496465054074,1.071197247289819
16,0.8267349088394189,10.836505146011861,11.771582570770102,2024-09-10T12:49:53.532,-4.400903578843595,-4.639797702541448,2.7535466038665977,-22.705675328186597,-7.001682371597489,177.67110388310547,-16.18098051054432,-0.9275220685537393,1.0658729850121027
17,0.8267349088394189,11.513786717637602,12.507306481443234,2024-09-10T12:49:54.931,-4.13172086136646,-4.32370852548583,2.436086620260574,-22.924304829669882,-7.136819851703593,187.52888041493972,-15.983285167318968,-0.8635629073736935,1.0612729266762917
18,0.8267349088394189,12.191068289263344,13.243030392116365,2024-09-10T12:49:56.376,-3.894180322104849,-4.048069536346886,2.170582751293162,-23.117748064131217,-7.254290822206712,197.3545805227269,-15.810182242369272,-0.8079325316591968,1.0572603932750435
19,0.8267349088394189,12.868349860889085,13.978754302789495,2024-09-10T12:49:57.802,-3.6829490453478666,-3.8055817998391537,1.9462877795165625,-23.290204884108334,-7.357339366986856,207.15570154867228,-15.657353071700408,-0.7590951752739112,1.0537308102575902
20,0.8267349088394189,13.545631432514826,14.714478213462627,2024-09-10T12:49:59.224,-3.4938363670566464,-3.5905999586808695,1.755093039388034,-23.44497944953332,-7.4484653460461985,216.93777374991188,-15.521434058391836,-0.7158718700500843,1.0506028637719977
21,0.8267349088394189,14.222913004140567,15.450202124135759,2024-09-10T12:50:00.645,-3.323502754240149,-3.3986903185994093,1.5907890459128284,-23.584708244391216,-7.529624726196738,226.70493241836525,-15.39976643569613,-0.6773424423607368,1.0478123956663903
22,0.8267349088394189,14.900194575766308,16.18592603480889,2024-09-10T12:50:02.119,-3.169253420268673,-3.2263229958266084,1.4485564692380124,-23.711521993508562,-7.602369022220806,236.4603113245396,-15.290220939409503,-0.642778007944111,1.0453081336285994
23,0.8267349088394189,15.57747614739205,16.92164994548202,2024-09-10T12:50:03.580,-3.0288892788784656,-3.070653134107562,1.3246090991939954,-23.82716231240252,-7.6679442360279575,246.20631325342745,-15.191072286762214,-0.6115936298241005,1.0430486241290577
24,0.8267349088394189,16.254757719017793,17.657373856155154,2024-09-10T12:50:05.037,-2.9005974872540214,-2.9293626013304315,1.2159392169509322,-23.93306733403404,-7.727362235468168,255.94479902688911,-15.10090767969784,-0.5833143986376248,1.040999999057963
25,0.8267349088394189,16.932039290643534,18.393097766828284,2024-09-10T12:50:06.494,-2.7828698296521623,-2.800543569652517,1.1201332000034192,-24.030435693949563,-7.781453137837995,265.67722529181515,-15.018559198862079,-0.5575506297677126,1.0391343274550975
26,0.8267349088394189,17.609320862269275,19.128821677501417,2024-09-10T12:50:07.948,-2.6744410108858347,-2.682611624512835,1.0352360983849458,-24.120274628472686,-7.830904272294543,275.4047388313082,-14.943052855350231,-0.533979619732369,1.0374283677937424
27,0.8267349088394189,18.286602433895016,19.864545588174547,2024-09-10T12:50:09.402,-2.574241408396534,-2.5742400343990592,0.959650882112889,-24.203437307068985,-7.876289565744453,285.1282545506931,-14.873570096399455,-0.5123316832581848,1.0358626383776017
28,0.8267349088394189,18.963884005520757,20.600269498847677,2024-09-10T12:50:10.861,-2.4813604732049286,-2.4743094125140104,0.8920625831600932,-24.28065111010114,-7.9180919777027805,294.8485022861071,-14.809417836899357,-0.49237981466154856,1.034420675833682
5,1.1574288723751869,2.0084771232648477,4.578866633275287,2024-09-10T12:50:12.314,-13.19670960309876,-17.664364110119784,25.886272035259612,-16.128558195857405,-0.020815718159280527,73.47882224527262,-25.303236409719975,-8.212715215295887,1.2755621184957786
6,1.1574288723751869,2.410172547917817,5.494639959930344,2024-09-10T12:50:13.878,-10.072224375325709,-12.709226382192252,17.19878837066519,-19.172445457969218,-1.4631986709812013,96.22765756015775,-23.005150586885183,-5.384914776870964,1.2304599036114376
7,1.1574288723751869,2.811867972570787,6.410413286585402,2024-09-10T12:50:15.318,-8.106890596798777,-9.807175881184293,12.06246145826173,-20.817325740906714,-2.4187756306528576,113.39420595910248,-21.323947308885007,-3.9968618169807533,1.1923151442189532
8,1.1574288723751869,3.2135633972237563,7.326186613240459,2024-09-10T12:50:16.782,-6.7918575766015525,-7.952986740621389,8.90140926605078,-21.82184548718876,-3.0345719899164463,128.14870779746258,-20.10200727287767,-3.1805625889115543,1.1633766625068551
9,1.1574288723751869,3.6152588218767256,8.241959939895516,2024-09-10T12:50:18.194,-5.855939973081302,-6.6805431843990934,6.839677123279964,-22.495086014542764,-3.4484161855264586,141.74141944529174,-19.187268311245724,-2.644236742026605,1.141347186575316
10,1.1574288723751869,4.0169542465296955,9.157733266550574,2024-09-10T12:50:19.546,-5.156061335643188,-5.757741802377883,5.424184363780124,-22.97852352667074,-3.740191619935772,154.72250623320605,-18.481083159481937,-2.2649347978880208,1.1242241295049125
11,1.1574288723751869,4.418649671182665,10.073506593205632,2024-09-10T12:50:20.952,-4.612196516865335,-5.059375820887265,4.410600233013242,-23.34399362265091,-3.954816205079449,167.3583736899765,-17.92109102700885,-1.9823374439815558,1.1106158453163721
12,1.1574288723751869,4.820345095835634,10.989279919860689,2024-09-10T12:50:22.411,-4.176683765991619,-4.512931981889781,3.6595202288109374,-23.631262244971143,-4.118399276498352,179.78854911235786,-17.46690366924282,-1.763488763641866,1.0995803519194514
13,1.1574288723751869,5.222040520488604,11.905053246515745,2024-09-10T12:50:23.870,-3.8195150873002386,-4.073835905776693,3.0870932656252243,-23.863958776856514,-4.246801580280944,192.09088859952618,-17.091499680843043,-1.5888869237107315,1.0904720834380575
14,1.1574288723751869,5.623735945141574,12.820826573170804,2024-09-10T12:50:25.324,-3.520888389776956,-3.713297837740047,2.6405120236769344,-24.056965822948577,-4.35008013313953,204.31112279364612,-16.776221114818625,-1.4462604091430071,1.0828389352197014
15,1.1574288723751869,6.025431369794543,13.736599899825862,2024-09-10T12:50:26.775,-3.2672109861509884,-3.4119404900548114,2.285187231626388,-24.220119918022682,-4.434863365379676,216.4772651357787,-16.507813123658455,-1.3275019235109822,1.0763569491575296
16,1.1574288723751869,6.427126794447513,14.652373226480918,2024-09-10T12:50:28.072,-3.04883774585055,-3.156262124412886,1.9976890152412545,-24.360189357459372,-4.505671455395477,228.607079445064,-16.276619660217282,-1.2270393783873201,1.0707888842422453
17,1.1574288723751869,6.828822219100482,15.568146553135975,2024-09-10T12:50:29.521,-2.858729443808801,-2.9365744700980443,1.7616820787041516,-24.481991386041173,-4.565680189937553,240.7121527293474,-16.075449037928202,-1.1409158815251326,1.0659574993747498
18,1.1574288723751869,7.230517643753451,16.48391987979103,2024-09-10T12:50:30.986,-2.6916236958900477,-2.745748492010644,1.5654897190470884,-24.58905523032127,-4.617179960687248,252.80023527758186,-15.898840569673043,-1.0662430430680265,1.0617279923712988
19,1.1574288723751869,7.632213068406421,17.39969320644609,2024-09-10T12:50:32.465,-2.5435040290208044,-2.578422999485731,1.4005812712050367,-24.68403022766744,-4.661860824068326,264.87660466697747,-15.742575431371453,-1.0008626303473198,1.0579961488544276
20,1.1574288723751869,8.033908493059391,18.315466533101148,2024-09-10T12:50:33.943,-2.411249160888582,-2.430489117122161,1.260604328175864,-24.768948424299722,-4.7009954499841,276.94492247402843,-15.603344760263715,-0.9431289845273758,1.0546802403550486
21,1.1574288723751869,8.43560391771236,19.231239859756204,2024-09-10T12:50:35.417,-2.2923948557829212,-2.2987448892599742,1.140747648609142,-24.845397003359196,-4.735559488374076,289.0077600744428,-15.478517605137661,-0.8917650814560361,1.0517153128031422
22,1.1574288723751869,8.83729934236533,20.147013186411264,2024-09-10T12:50:36.882,-2.1849683093140757,-2.1806580773537587,1.0373118875136116,-24.914636050764976,-4.766312941234263,301.06694453952093,-15.365976469038038,-0.8457645064628405,1.04904914029692
23,1.1574288723751869,9.2389947670183,21.06278651306632,2024-09-10T12:50:38.404,-2.0873704624263336,-2.0741996570953476,0.9474139171312718,-24.977680163901354,-4.793856327171274,313.1237857776277,-15.26399828909749,-0.8043231749452886,1.0466392726472906
24,1.1574288723751869,9.640690191671268,21.978559839721378,2024-09-10T12:50:39.918,-1.9982907674415493,-1.977724615078025,0.8687791935651005,-25.03535657892099,-4.8186702818590765,325.1792266713576,-15.171166858408087,-0.7667908234810454,1.0444508684137888
25,1.1574288723751869,10.042385616324239,22.894333166376434,2024-09-10T12:50:41.432,-1.9166443908101627,-1.8898850972973236,0.7995933810358823,-25.08834750177962,-4.841143967159787,337.2339523228574,-15.086307765208929,-0.7326357306307898,1.0424550786872444
26,1.1574288723751869,10.444081040977208,23.81010649303149,2024-09-10T12:50:42.942,-1.8415252273190168,-1.809566115155927,0.738394630452099,-25.137220852816352,-4.8615958020389805,349.28845305237246,-15.008438708528763,-0.701418940799015,1.0406278109014189
27,1.1574288723751869,10.845776465630177,24.72587981968655,2024-09-10T12:50:44.455,-1.7721702504870522,-1.7358372599628156,0.6839942390873464,-25.18245412929556,-4.880288818831417,361.3430906555428,-14.93673231082285,-0.6727746182790781,1.0389488038070371
28,1.1574288723751869,11.247471890283148,25.641653146341607,2024-09-10T12:50:45.971,-1.7079321187816188,-1.6679159616615227,0.6354174398345266,-25.22445168676601,-4.89744219724421,373.3981192211342,-14.870486338946609,-0.6463955838816009,1.0374008913842587
5,1.4881228359109544,0.41289672736166305,4.982922465033349,2024-09-10T12:50:47.485,-10.05887538594349,-13.134946022321838,20.599851042239877,-17.77705346555637,-0.010758470601243889,84.54388420129308,-22.042486888899056,-11.364265079909815,1.1941013711522983
6,1.4881228359109544,0.4954760728339957,5.9795069580400195,2024-09-10T12:50:48.873,-7.311601144943972,-9.05833430897794,12.455357117940373,-21.104651940092182,-0.34920531623573103,110.96680782346144,-21.276971077073927,-7.676721174893849,1.1808778311637635
7,1.4881228359109544,0.5780554183063283,6.976091451046689,2024-09-10T12:50:50.281,-5.7651046379613895,-6.853908690423346,8.331279317169805,-22.650473924544567,-0.5576664172234203,129.76360594953616,-20.27250319564199,-5.757148644120514,1.1587354023577823
8,1.4881228359109544,0.6606347637786609,7.972675944053359,2024-09-10T12:50:51.726,-4.783729791524997,-5.502782758219248,5.987437555500941,-23.48754776490015,-0.6846205708616129,145.59888672326295,-19.3945242331009,-4.601532779552695,1.1387031509717416
9,1.4881228359109544,0.7432141092509935,8.96926043706003,2024-09-10T12:50:53.131,-4.104312454978396,-4.596599517553099,4.526867974100733,-23.998607279076516,-0.7664169858791015,160.12674321495712,-18.6752339068957,-3.833922700654012,1.122135291149559
10,1.4881228359109544,0.8257934547233261,9.965844930066698,2024-09-10T12:50:54.483,-3.6041040628161767,-3.948296283456554,3.552257076004617,-24.340081381278615,-0.8222417836905636,174.01378027851297,-18.089903842351386,-3.2879155467316457,1.1086240019558893
11,1.4881228359109544,0.9083728001956588,10.962429423073369,2024-09-10T12:50:55.888,-3.2190237625796514,-3.4618598257621476,2.867489196124051,-24.584335764617844,-0.8622566460582018,187.56141953489814,-17.60967338630898,-2.8797569997692016,1.0975470926505284
12,1.4881228359109544,0.9909521456679914,11.959013916080039,2024-09-10T12:50:57.369,-2.9124785644800277,-3.0834060714727034,2.3667638263743784,-24.768385936395013,-0.8921188611444983,200.91885947856508,-17.210904566585963,-2.5630136897029336,1.0883681844775688
13,1.4881228359109544,1.073531491140324,12.955598409086708,2024-09-10T12:50:58.833,-2.6620496088133656,-2.7804983752861188,1.9888149306911032,-24.9127670900249,-0.9151523621045015,214.16532344126466,-16.87563537288876,-2.3099615035373784,1.0806717049615715
14,1.4881228359109544,1.1561108366126567,13.952182902093378,2024-09-10T12:51:00.296,-2.4532143178101786,-2.532488819010426,1.6960900075107137,-25.029654900485735,-0.9334086038228042,227.34525263454287,-16.59042942168738,-2.103053614412732,1.074144000186126
15,1.4881228359109544,1.2386901820849892,14.948767395100047,2024-09-10T12:51:01.780,-2.2761330016064703,-2.325624505010949,1.4644805037249176,-25.126679003826858,-0.9482094224210648,240.4846816298616,-16.345203268131712,-1.9306518949864775,1.0685486866381158
16,1.4881228359109544,1.3212695275573219,15.945351888106718,2024-09-10T12:51:03.075,-2.1238890785513,-2.1503964557295263,1.2779040711059766,-25.208847923018894,-0.9604389196054395,253.59939193156944,-16.132313300150916,-1.7847352778767278,1.0637062533439137
17,1.4881228359109544,1.4038488730296546,16.941936381113386,2024-09-10T12:51:04.530,-1.9914697874304097,-2.0000213155649456,1.1252815101264195,-25.279581755266925,-0.9707078341075002,266.6992027638658,-15.945893096694903,-1.6595960968504895,1.0594788706410654
18,1.4881228359109544,1.486428218501987,17.93852087412006,2024-09-10T12:51:06.003,-1.8751473930536064,-1.8695302217270995,0.9987684833889752,-25.341297225028754,-0.9794501183846542,279.7903611319959,-15.781383175057332,-1.5510617089815506,1.055759467514076
19,1.4881228359109544,1.5690075639743197,18.935105367126727,2024-09-10T12:51:07.492,-1.7720882223994812,-1.755199838790717,0.8926782934237754,-25.395751755223042,-0.9869817454925943,292.8768877312273,-15.635194613947261,-1.45601046064169,1.052463841204952
20,1.4881228359109544,1.6515869094466522,19.931689860133396,2024-09-10T12:51:08.971,-1.6800970998867706,-1.6541847476842606,0.8028031790269283,-25.444256912060393,-0.9935378370129084,305.9614023196669,-15.504469708512085,-1.3720599044716235,1.049525040882971
21,1.4881228359109544,1.734166254918985,20.92827435314007,2024-09-10T12:51:10.457,-1.5974452478410417,-1.564272745928,0.725973060379477,-25.487813038218952,-0.999296709178717,319.0456121170239,-15.386907558721372,-1.2973598416763301,1.0468892455448036
22,1.4881228359109544,1.8167456003913176,21.924858846146737,2024-09-10T12:51:11.929,-1.5227513845084124,-1.4837176971651098,0.6597613129591884,-25.52719820795188,-1.0043959150046313,332.13062777152294,-15.280636847337915,-1.2304512377235646,1.0445127584579383
23,1.4881228359109544,1.89932494586365,22.921443339153406,2024-09-10T12:51:13.411,-1.4548976864032293,-1.4111227020819122,0.6022838627006879,-25.563027994295126,-1.0089431800975002,345.21716152463205,-15.184121224079984,-1.1701678062479433,1.0423597707800105
24,1.4881228359109544,1.9819042913359828,23.918027832160078,2024-09-10T12:51:14.942,-1.3929691930655643,-1.3453567632727013,0.5520591444638842,-25.59579673518043,-1.0130240269742161,358.30565658806546,-15.096088320984547,-1.1155659207111983,1.0404006811215156
25,1.4881228359109544,2.0644836368083155,24.914612325166747,2024-09-10T12:51:16.472,-1.336209316442019,-1.2854942505012745,0.5079086582868082,-25.625906946121276,-1.016707188159034,371.3963768767925,-15.015476041829421,-1.0658737544328156,1.0386108300404984
26,1.4881228359109544,2.147062982280648,25.911196818173416,2024-09-10T12:51:17.997,-1.283986659173667,-1.230770203317374,0.46888516497418026,-25.653689971359082,-1.020048518673286,384.4894570477019,-14.941390917712239,-1.0204538066727895,1.0369695123676475
27,1.4881228359109544,2.2296423277529804,26.907781311180084,2024-09-10T12:51:19.520,-1.2357698985168954,-1.1805468364041876,0.43422005085640997,-25.679421992123903,-1.0230938684736812,397.58495706278853,-14.873076682277366,-0.9787747793995258,1.035459236078644
28,1.4881228359109544,2.3122216732253134,27.904365804186757,2024-09-10T12:51:21.050,-1.1911085548402933,-1.134288100984413,0.40328420644344837,-25.703334859287498,-1.0258812222449374,410.68287188399955,-14.809888527730795,-0.9403903318460141,1.0340651155102687
5,1.8188167994467221,-1.2274274357039945,4.847001329696653,2024-09-10T12:51:22.572,-7.394515974089408,-9.477054572842531,14.055372170055177,-17.195113858582726,0.024619417697200413,80.67927695342067,-16.046723162065668,-13.814389451009987,1.0669179062721053
6,1.8188167994467221,-1.4729129228447935,5.816401595635983,2024-09-10T12:51:24.056,-5.279171520220634,-6.429920002611496,8.018280436463062,-20.42598855954715,0.9869276802227921,105.82472075743868,-17.057063650351427,-9.934238972438596,1.0813598117209484
7,1.8188167994467221,-1.7183984099855922,6.7858018615753135,2024-09-10T12:51:25.497,-4.152550388035453,-4.849149564562472,5.237249966046505,-22.009772917091976,1.5950279095014666,124.06902038224615,-17.108236483614476,-7.6892339359308535,1.0796673329207296
